"TIME","FACTOR 1","FACTOR 2","Y","PDC RSG","PDCxT RSG","YBAR(k,t)","YBAR(.t)","YBAR(k.)","YBAR","R1","R2","R3","R4","R5","RCR1","RCR2","RCR3","RCR4","RCR5","PDC ID","PDC MAIN EFFECTS","PT ID","PT MAIN EFFECTS","PDCxPT ID","PDCxPT INTERACTION EFFECTS","F1 ID","F1 MAIN EFFECT","F2 ID","F2 MAIN EFFECT","F1xF2 ID","F1xF2 INTERACTION EFFECT","F1 MAIN EFFECTS","F2 MAIN EFFECTS","F1xF2 INTERACTION EFFECTS","TAGUCHI COMPONENT","TAGUCHI LOSS","PERCENT CONTRIBUTION TO LOSS","LOSS FUNCTION LABELS","TAGUCHI-COMPONENT","TAGUCHI-LOSS","PERCENT-CONTRIBUTION TO LOSS","LOSS-FUNCTION LABELS","VAS MU ESTIMATE","GLM MU ESTIMATE PDCxT","GLM MU ESTIMATE F1-F2","VAS PDC AND PT ESTIMATES","GLM PDC AND PT ESTIMATES","VAS F1,F2 AND F1xF2 ESTIMATES","GLM F1,F2 AND F1xF2 ESTIMATES"
63,4,1,236.5500030517578,41,41063,236.5500030517578,237.59249877929687,237.58912375195098,237.78237031228343,-1.2323672605256206,0,-0.849249167206608,-1.0391207001931662,-1.0424957275390625,236.5500030517578,237.78237031228343,236.93312114507683,236.74324961209027,236.73987458474437,,,,,41063,-0.849249167206608,,,,,,,-0.7847171341541904,0.6362949371337892,0.1051517005021127,,,,,,,,,,,,,,,
64,4,1,235.47000122070312,41,41064,235.47000122070312,238.1437473297119,237.58912375195098,237.78237031228343,-2.312369091580308,0,-2.4804995486763346,-2.1191225312478537,-2.673746109008789,235.47000122070312,237.78237031228343,235.3018707636071,235.66324778103558,235.10862420327464,,,,,41064,-2.4804995486763346,,,,,,,-0.445966294920792,0.9750457763671876,0.44390253973551114,,,,,,,,,,,,,,,
65,4,1,237.5399932861328,41,41065,237.5399932861328,237.4112491607666,237.58912375195098,237.78237031228343,-0.24237702615062062,0,0.3219906856986654,-0.04913046581816616,0.12874412536621094,237.5399932861328,237.78237031228343,238.1043609979821,237.73323984646527,237.91111443764964,,,,,41065,0.3219906856986654,,,,,,,-0.7734656845692295,0.6475463867187501,0.11640315008707364,,,,,,,,,,,,,,,
66,4,1,236.80999755859375,41,41066,236.80999755859375,238.07999992370605,237.58912375195098,237.78237031228343,-0.9723727536896831,0,-1.0767558047798502,-0.7791261933572287,-1.2700023651123047,236.80999755859375,237.78237031228343,236.70561450750358,237.0032441189262,236.51236794717113,,,,,41066,-1.0767558047798502,,,,,,,-0.9822097336414951,0.4388023376464844,-0.09234089898519199,,,,,,,,,,,,,,,
67,4,1,235.69000244140625,41,41067,235.69000244140625,237.49999809265137,237.58912375195098,237.78237031228343,-2.092367870877183,0,-1.6167490909126627,-1.8991213105447287,-1.8099956512451172,235.69000244140625,237.78237031228343,236.16562122137077,235.8832490017387,235.97237466103832,,,,,41067,-1.6167490909126627,,,,,,,0.0977920974131925,1.518804168701172,0.9876609320694956,,,,,,,,,,,,,,,
68,4,1,237.11000061035156,41,41068,237.11000061035156,237.77625274658203,237.58912375195098,237.78237031228343,-0.6723697019318706,0,-0.4730055758980143,-0.47912314159941616,-0.6662521362304688,237.11000061035156,237.78237031228343,237.30936473638542,237.30324717068402,237.11611817605296,,,,,41068,-0.4730055758980143,,,,,,,-0.15845828405653417,1.2625537872314454,0.731410550599769,,,,,,,,,,,,,,,
69,4,1,236.19000244140625,41,41069,236.19000244140625,237.1733899352215,237.58912375195098,237.78237031228343,-1.5923678708771831,0,-0.7901409334828031,-1.3991213105447287,-0.9833874938152576,236.19000244140625,237.78237031228343,236.99222937880063,236.3832490017387,236.79898281846818,,,,,41069,-0.7901409334828031,,,,,,,0.3767687360717693,1.7977808073597488,1.2666375707280724,,,,,,,,,,,,,,,
70,4,1,239.17999267578125,41,41070,239.17999267578125,238.16000175476074,237.58912375195098,237.78237031228343,1.3976223634978169,0,1.2132374813529623,1.5908689238302713,1.0199909210205078,239.17999267578125,237.78237031228343,238.9956077936364,239.3732392361137,238.80236123330394,,,,,41070,1.2132374813529623,,,,,,,-2.042207292235245,-0.6211952209472655,-1.152338457578942,,,,,,,,,,,,,,,
71,4,1,238.64999389648437,41,41071,238.64999389648437,237.4950008392334,237.58912375195098,237.78237031228343,0.8676235842009419,0,1.348239617583431,1.0608701445333963,1.1549930572509766,238.64999389648437,237.78237031228343,239.13060992986686,238.84324045681683,238.9373633695344,,,,,41071,1.348239617583431,,,,,,,-3.1372161423329015,-1.7162040710449218,-2.2473473076765984,,,,,,,,,,,,,,,
72,4,1,238.8800048828125,41,41072,238.8800048828125,237.99374961853027,237.58912375195098,237.78237031228343,1.0976345705290669,0,1.079501824614681,1.2908811308615213,0.8862552642822266,238.8800048828125,237.78237031228343,238.8618721368981,239.07325144314495,238.66862557656566,,,,,41072,1.079501824614681,,,,,,,-2.1059661423329015,-0.6849540710449218,-1.2160973076765982,,,,,,,,,,,,,,,
73,4,1,238.33999633789062,41,41073,238.33999633789062,237.81625175476074,237.58912375195098,237.78237031228343,0.5576260256071919,0,0.7169911434623373,0.7508725859396463,0.5237445831298828,238.33999633789062,237.78237031228343,238.49936145574577,238.53324289822308,238.30611489541332,,,,,41073,0.7169911434623373,,,,,,,-1.5584579025868077,-0.1374458312988281,-0.6685890679305044,,,,,,,,,,,,,,,
74,4,1,238.64999389648437,41,41074,238.64999389648437,237.46249771118164,237.58912375195098,237.78237031228343,0.8676235842009419,0,1.3807427456351888,1.0608701445333963,1.1874961853027344,238.64999389648437,237.78237031228343,239.16311305791862,238.84324045681683,238.96986649758617,,,,,41074,1.3807427456351888,,,,,,,-2.5947032486561437,-1.173691177368164,-1.7048344139998404,,,,,,,,,,,,,,,
75,4,1,238.72000122070312,41,41075,238.72000122070312,237.97875213623047,237.58912375195098,237.78237031228343,0.9376309084196919,0,0.9344956448051107,1.1308774687521463,0.7412490844726563,238.72000122070312,237.78237031228343,238.71686595708854,238.91324778103558,238.5236193967561,,,,,41075,0.9344956448051107,,,,,,,-1.5009570633534093,-0.07994499206542965,-0.611088228697106,,,,,,,,,,,,,,,
76,4,1,238.22999572753906,41,41076,238.22999572753906,237.85000038146973,237.58912375195098,237.78237031228343,0.4476254152556294,0,0.5732419064017904,0.6408719755880838,0.37999534606933594,238.22999572753906,237.78237031228343,238.35561221868522,238.42324228787152,238.16236565835277,,,,,41076,0.5732419064017904,,,,,,,-0.2622046982411045,1.158807373046875,0.6276641364151987,,,,,,,,,,,,,,,
77,4,1,239.4199981689453,41,41077,239.4199981689453,238.25,237.58912375195098,237.78237031228343,1.6376278566618794,0,1.363244729277767,1.8308744169943338,1.1699981689453125,239.4199981689453,237.78237031228343,239.1456150415612,239.61324472927777,238.95236848122875,,,,,41077,1.363244729277767,,,,,,,-1.1922183548573155,0.2287937164306641,-0.3023495202010123,,,,,,,,,,,,,,,
78,4,1,239.4600067138672,41,41078,239.4600067138672,238.08250045776367,237.58912375195098,237.78237031228343,1.6776364015837544,0,1.57075281643597,1.8708829619162088,1.3775062561035156,239.4600067138672,237.78237031228343,239.3531231287194,239.65325327419964,239.15987656838695,,,,,41078,1.57075281643597,,,,,,,-1.75471454016005,-0.3337024688720703,-0.8648457055037466,,,,,,,,,,,,,,,
79,4,1,238.25999450683594,41,41079,238.25999450683594,237.1425018310547,237.58912375195098,237.78237031228343,0.4776241945525044,0,1.3107392361137045,0.6708707548849588,1.11749267578125,238.25999450683594,237.78237031228343,239.09310954839714,238.4532410671684,238.89986298806468,,,,,41079,1.3107392361137045,,,,,,,-2.604709199583878,-1.1836971282958983,-1.7148403649275747,,,,,,,,,,,,,,,
80,4,1,239.58999633789062,41,41080,239.58999633789062,238.05749893188477,237.58912375195098,237.78237031228343,1.8076260256071919,0,1.7257439663383138,2.0008725859396463,1.5324974060058594,239.58999633789062,237.78237031228343,239.50811427862175,239.78324289822308,239.3148677182893,,,,,41080,1.7257439663383138,,,,,,,-2.4797130142811437,-1.058700942993164,-1.5898441796248404,,,,,,,,,,,,,,,
81,4,1,238,41,41081,238,237.87625122070312,237.58912375195098,237.78237031228343,0.21762968771656688,0,0.31699533962932946,0.41087624804902134,0.123748779296875,238,237.78237031228343,238.09936565191276,238.19324656033245,237.9061190915803,,,,,41081,0.31699533962932946,,,,,,,-1.6184573685291905,-0.1974452972412109,-0.7285885338728873,,,,,,,,,,,,,,,
82,4,1,238.88999938964844,41,41082,238.88999938964844,237.49999809265137,237.58912375195098,237.78237031228343,1.1076290773650044,0,1.5832478573295248,1.3008756376974588,1.3900012969970703,238.88999938964844,237.78237031228343,239.36561816961296,239.0832459499809,239.1723716092805,,,,,41082,1.5832478573295248,,,,,,,-2.292207292235245,-0.8711952209472655,-1.402338457578942,,,,,,,,,,,,,,,
83,4,1,238.9199981689453,41,41083,238.9199981689453,237.82250213623047,237.58912375195098,237.78237031228343,1.1376278566618794,0,1.2907425930472982,1.3308744169943338,1.0974960327148437,238.9199981689453,237.78237031228343,239.07311290533073,239.11324472927777,238.87986634499828,,,,,41083,1.2907425930472982,,,,,,,-3.1947131668690343,-1.7737010955810546,-2.304844332212731,,,,,,,,,,,,,,,
84,4,1,237.97000122070312,41,41084,237.97000122070312,237.66309135736773,237.58912375195098,237.78237031228343,0.18763090841969188,0,0.5001564236678462,0.38087746875214634,0.3069098633353917,237.97000122070312,237.78237031228343,238.28252673595128,238.16324778103558,238.08928017561882,,,,,41084,0.5001564236678462,,,,,,,-1.5152981155453613,-0.09428604425738169,-0.625429280889058,,,,,,,,,,,,,,,
85,4,1,238.52000427246094,41,41085,238.52000427246094,237.7375030517578,237.58912375195098,237.78237031228343,0.7376339601775044,0,0.9757477810355795,0.9308805205099588,0.782501220703125,238.52000427246094,237.78237031228343,238.758118093319,238.7132508327934,238.56487153298656,,,,,41085,0.9757477810355795,,,,,,,-2.239718965208878,-0.8187068939208984,-1.3498501305525747,,,,,,,,,,,,,,,
86,4,1,239.07000732421875,41,41086,239.07000732421875,237.9612522125244,237.58912375195098,237.78237031228343,1.2876370119353169,0,1.3020016720267904,1.4808835722677713,1.108755111694336,239.07000732421875,237.78237031228343,239.08437198431022,239.2632538845512,238.89112542397777,,,,,41086,1.3020016720267904,,,,,,,-1.473462632811417,-0.05245056152343747,-0.5835937981551138,,,,,,,,,,,,,,,
87,4,1,238.1999969482422,41,41087,238.1999969482422,237.7824993133545,237.58912375195098,237.78237031228343,0.4176266359587544,0,0.6107441952201498,0.6108731962912088,0.4174976348876953,238.1999969482422,237.78237031228343,238.39311450750358,238.39324350857464,238.19986794717113,,,,,41087,0.6107441952201498,,,,,,,-1.1647048508289952,0.2563072204589844,-0.274836016172692,,,,,,,,,,,,,,,
88,4,1,239.82000732421875,41,41088,239.82000732421875,238.04999923706055,237.58912375195098,237.78237031228343,2.037637011935317,0,1.9632546474906576,2.2308835722677713,1.7700080871582031,239.82000732421875,237.78237031228343,239.7456249597741,240.0132538845512,239.55237839944164,,,,,41088,1.9632546474906576,,,,,,,-1.2522120987538,0.16879997253417972,-0.3623432640974967,,,,,,,,,,,,,,,
89,4,1,239.77000427246094,41,41089,239.77000427246094,237.9699993133545,237.58912375195098,237.78237031228343,1.9876339601775044,0,1.9932515194388998,2.180880520509959,1.8000049591064453,239.77000427246094,237.78237031228343,239.77562183172233,239.9632508327934,239.58237527138988,,,,,41089,1.9932515194388998,,,,,,,-1.6722121750477452,-0.2512001037597656,-0.7823433403914419,,,,,,,,,,,,,,,
90,4,1,238.25,41,41090,238.25,237.40374946594238,237.58912375195098,237.78237031228343,0.4676296877165669,0,1.0394970943900717,0.6608762480490213,0.8462505340576172,238.25,237.78237031228343,238.8218674066735,238.44324656033245,238.62862084634105,,,,,41090,1.0394970943900717,,,,,,,-3.2159629379871983,-1.7949508666992187,-2.3260941033308953,,,,,,,,,,,,,,,
91,4,1,239.35000610351562,41,41091,239.35000610351562,237.67125129699707,237.58912375195098,237.78237031228343,1.5676357912321919,0,1.8720013668510092,1.7608823515646463,1.6787548065185547,239.35000610351562,237.78237031228343,239.65437167913444,239.54325266384808,239.461125118802,,,,,41091,1.8720013668510092,,,,,,,-3.3434653793934483,-1.9224533081054687,-2.4535965447371453,,,,,,,,,,,,,,,
92,4,1,238.52000427246094,41,41092,238.52000427246094,237.9162483215332,237.58912375195098,237.78237031228343,0.7376339601775044,0,0.7970025112601888,0.9308805205099588,0.6037559509277344,238.52000427246094,237.78237031228343,238.57937282354362,238.7132508327934,238.38612626321117,,,,,41092,0.7970025112601888,,,,,,,-2.208457521117081,-0.7874454498291015,-1.3185886864607779,,,,,,,,,,,,,,,
93,4,1,237.9600067138672,41,41093,237.9600067138672,236.86500358581543,237.58912375195098,237.78237031228343,0.17763640158375438,0,1.2882496883842123,0.37088296191620884,1.0950031280517578,237.9600067138672,237.78237031228343,239.07062000066765,238.15325327419964,238.8773734403352,,,,,41093,1.2882496883842123,,,,,,,-0.4072127853993076,1.013799285888672,0.4826560492569955,,,,,,,,,,,,,,,
94,4,1,238.17999267578125,41,41094,238.17999267578125,237.7887477874756,237.58912375195098,237.78237031228343,0.3976223634978169,0,0.5844914486381185,0.5908689238302713,0.39124488830566406,238.17999267578125,237.78237031228343,238.36686176092155,238.3732392361137,238.1736152005891,,,,,41094,0.5844914486381185,,,,,,,-2.2609649216297765,-0.8399528503417968,-1.3710960869734732,,,,,,,,,,,,,,,
95,4,1,238.6199951171875,41,41095,238.6199951171875,237.8300018310547,237.58912375195098,237.78237031228343,0.8376248049040669,0,0.983239846465267,1.0308713652365213,0.7899932861328125,238.6199951171875,237.78237031228343,238.7656101587487,238.81324167751995,238.57236359841625,,,,,41095,0.983239846465267,,,,,,,-2.2822146927479405,-0.8612026214599609,-1.3923458580916372,,,,,,,,,,,,,,,
96,4,1,237.72000122070312,41,41096,237.72000122070312,237.75000190734863,237.58912375195098,237.78237031228343,-0.06236909158030812,0,0.16324587368694665,0.13087746875214634,-0.030000686645507813,237.72000122070312,237.78237031228343,237.94561618597038,237.91324778103558,237.75236962563793,,,,,41096,0.16324587368694665,,,,,,,-0.9222159897450107,0.4987960815429688,-0.03234715508870761,,,,,,,,,,,,,,,
97,4,1,238.0800018310547,41,41097,238.0800018310547,237.61750030517578,237.58912375195098,237.78237031228343,0.2976315187712544,0,0.6557480862113607,0.49087807910370884,0.46250152587890625,238.0800018310547,237.78237031228343,238.4381183984948,238.27324839138714,238.24487183816234,,,,,41097,0.6557480862113607,,,,,,,-2.0997119461659093,-0.6786998748779296,-1.209843111509606,,,,,,,,,,,,,,,
98,4,1,239.50999450683594,41,41098,239.50999450683594,238.59249877929687,237.58912375195098,237.78237031228343,1.7276241945525044,0,1.110742287871517,1.9208707548849588,0.9174957275390625,239.50999450683594,237.78237031228343,238.89311260015495,239.7032410671684,238.6998660398225,,,,,41098,1.110742287871517,,,,,,,-1.264712861693253,0.1562992095947266,-0.3748440270369498,,,,,,,,,,,,,,,
99,4,1,240.63999938964844,41,41099,240.63999938964844,238.17184227289505,237.58912375195098,237.78237031228343,2.8576290773650044,0,2.6614036770858434,3.050875637697459,2.468157116753389,240.63999938964844,237.78237031228343,240.44377398936928,240.8332459499809,240.25052742903682,,,,,41099,2.6614036770858434,,,,,,,-0.6216836016017718,0.7993284696862077,0.2681852330545313,,,,,,,,,,,,,,,
100,4,1,236.13999938964844,41,41100,236.13999938964844,238.0587501525879,237.58912375195098,237.78237031228343,-1.6423709226349956,0,-1.7255042026069987,-1.4491243623025412,-1.9187507629394531,236.13999938964844,237.78237031228343,236.05686610967643,236.3332459499809,235.86361954934398,,,,,41100,-1.7255042026069987,,,,,,,1.159035154664169,2.5800472259521485,2.048903989320472,,,,,,,,,,,,,,,
1,4,2,241.88999938964844,42,42001,241.88999938964844,237.25749969482422,238.09014859643125,237.78237031228343,4.107629077365004,0,4.324721410676403,3.799850793217189,4.632499694824219,241.88999938964844,237.78237031228343,242.10709172295984,241.58222110550062,242.41487000710765,,,,,42001,4.324721410676403,,,,,,,4.381987272584091,4.706398849487305,4.193556394105628,,,,,,,,,,,,,,,
2,4,2,240.61000061035156,42,42002,240.61000061035156,237.84124755859375,238.09014859643125,237.78237031228343,2.8276302980681294,0,2.460974767609997,2.519852013920314,2.7687530517578125,240.61000061035156,237.78237031228343,240.24334507989343,240.30222232620375,240.55112336404125,,,,,42002,2.460974767609997,,,,,,,2.5182406295176847,2.8426522064208983,2.329809751039222,,,,,,,,,,,,,,,
3,4,2,238.99000549316406,42,42003,238.99000549316406,237.30999946594238,238.09014859643125,237.78237031228343,1.2076351808806294,0,1.3722277430738643,0.899856896732814,1.6800060272216797,238.99000549316406,237.78237031228343,239.1545980553573,238.68222720901625,239.4623763395051,,,,,42003,1.3722277430738643,,,,,,,1.4294936049815516,1.7539051818847655,1.2410627265030894,,,,,,,,,,,,,,,
4,4,2,238.9499969482422,42,42004,238.9499969482422,237.61529812009013,238.09014859643125,237.78237031228343,1.1676266359587544,0,1.0269205440042413,0.859848351810939,1.3346988281520566,238.9499969482422,237.78237031228343,238.80929085628767,238.64221866409437,239.1170691404355,,,,,42004,1.0269205440042413,,,,,,,1.0841864059119286,1.4085979828151425,0.8957555274334663,,,,,,,,,,,,,,,
5,4,2,239.10000610351562,42,42005,239.10000610351562,238.04625129699707,238.09014859643125,237.78237031228343,1.3176357912321919,0,0.7459765223707393,1.0098575070843765,1.0537548065185547,239.10000610351562,237.78237031228343,238.52834683465417,238.7922278193678,238.836125118802,,,,,42005,0.7459765223707393,,,,,,,0.8032423842784267,1.1276539611816405,0.6148115057999644,,,,,,,,,,,,,,,
6,4,2,239.64999389648437,42,42006,239.64999389648437,237.98250007629395,238.09014859643125,237.78237031228343,1.8676235842009419,0,1.3597155360426143,1.5598453000531265,1.6674938201904297,239.64999389648437,237.78237031228343,239.14208584832605,239.34221561233656,239.44986413247386,,,,,42006,1.3597155360426143,,,,,,,1.4169813979503016,1.7413929748535155,1.2285505194718394,,,,,,,,,,,,,,,
7,4,2,238.9600067138672,42,42007,238.9600067138672,237.35875129699707,238.09014859643125,237.78237031228343,1.1776364015837544,0,1.2934771327223018,0.869858117435939,1.6012554168701172,238.9600067138672,237.78237031228343,239.07584744500573,238.65222842971937,239.38362572915355,,,,,42007,1.2934771327223018,,,,,,,1.3507429946299891,1.675154571533203,1.1623121161515269,,,,,,,,,,,,,,,
8,4,2,238.27000427246094,42,42008,238.27000427246094,237.80000114440918,238.09014859643125,237.78237031228343,0.4876339601775044,0,0.16222484390394243,0.179855676029689,0.4700031280517578,238.27000427246094,237.78237031228343,237.94459515618738,237.96222598831312,238.2523734403352,,,,,42008,0.16222484390394243,,,,,,,0.21949070581162988,0.5439022827148438,0.031059827333167367,,,,,,,,,,,,,,,
9,4,2,239.00999450683594,42,42009,239.00999450683594,237.82499885559082,238.09014859643125,237.78237031228343,1.2276241945525044,0,0.8772173670973018,0.919845910404689,1.1849956512451172,239.00999450683594,237.78237031228343,238.65958767938073,238.70221622268812,238.96736596352855,,,,,42009,0.8772173670973018,,,,,,,0.9344832290049892,1.258894805908203,0.7460523505265269,,,,,,,,,,,,,,,
10,4,2,238.8000030517578,42,42010,238.8000030517578,237.77375411987305,238.09014859643125,237.78237031228343,1.0176327394743794,0,0.7184706477369502,0.709854455326564,1.0262489318847656,238.8000030517578,237.78237031228343,238.50084096002038,238.49222476761,238.8086192441682,,,,,42010,0.7184706477369502,,,,,,,0.7757365096446376,1.1001480865478515,0.5873056311661753,,,,,,,,,,,,,,,
